Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;120;13201;62500;2025/000111;2025/100111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE TETUÁN;206;TETUAN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1539,89;1539,89;0;0;1539,89;1539,89;0;0;0;
;;001;120;13201;62500;2025/000111;2025/110111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1539,89;1539,89;0;0;1539,89;1539,89;0;0;0;
;;001;120;13201;62500;2025/000111;2025/120111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE CENTRO-SUR;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1539,89;1539,89;0;0;1539,89;1539,89;0;0;0;
;;001;120;13201;62500;2025/000111;2025/130111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE CENTRO-NORTE;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1539,89;1539,89;0;0;1539,89;1539,89;0;0;0;
;;001;120;13201;62500;2025/000111;2025/140111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE BARAJAS;221;BARAJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1539,89;1539,89;0;0;1539,89;1539,89;0;0;0;
;;001;120;13201;62500;2025/000111;2025/150111;EQUIPAMIENTO COMISARÍA DE POLICÍA JUDICIAL DE TRÁFICO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;10766,14;10766,14;0;2001,95;8764,19;8764,19;0;0;0;
;;001;120;13201;62500;2025/000111;2025/160111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE MONCLOA-ARAVACA;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1028,5;1028,5;0;221,81;806,69;806,69;0;0;0;
;;001;120;13201;62599;2025/000111;2025/000111;EQUIPAMIENTO UNIDADES Y DEPENDENCIAS DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;21430;5807,25;27237,25;27237,25;0;0;0;0;0;0;
;;001;120;13201;62599;2025/000111;2025/020111;EQUIPAMIENTO DEPENDENCIAS ALMACÉN VESTUARIO POLICÍA MUNICIPAL, CALLE REAL DE SAN VICENTE, 8;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;51533,9;51533,9;0;4893,24;46640,66;46640,66;46640,66;0;46640,66;
;;001;120;13201;62599;2025/000111;2025/030111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2683,93;2683,93;0;0;2683,93;2683,93;2683,79;0;2683,79;
;;001;120;13201;62599;2025/000111;2025/040111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;4155,77;4155,77;0;0;4155,77;4155,77;4155,77;0;4155,77;
;;001;120;13201;62599;2025/000111;2025/050111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1558,41;1558,41;0;0;1558,41;1558,41;1558,19;0;1558,19;
;;001;120;13201;62599;2025/000111;2025/060111;EQUIPAMIENTO COMISARÍA INTEGRAL POLICÍA MUNICIPAL DEL DISTRITO DE CARABANCHEL;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;6579,97;6579,97;0;0;6579,97;6579,97;6579,91;0;6579,91;
;;001;120;13201;62599;2025/000111;2025/070111;SERVICIOS DIRECCIÓN GENERAL DE LA POLICÍA MUNICIPAL. MOBILIARIO, EQUIPOS DE OFICINA Y ENSERES;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;14880,77;14880,77;0;0;14880,77;14880,77;2244,55;0;2244,55;
;;001;120;13201;62601;2025/001081;2025/001081;SERVICIOS POLICÍA MUNICIPAL. ADQUISICIÓN DE EQUIPOS PARA CENTRO DE PROCESO DE DATOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;883500;883500;1871,6;1021,09;880607,31;506717,31;0;0;0;
;;001;120;13201;62601;2025/001082;2025/001082;SERVICIOS POLICÍA MUNICIPAL. EQUIPOS INFORMÁTICOS PARA PUESTOS DE TRABAJO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;233275;233275;2737,81;0;230537,19;40478,13;14659,15;0;14659,15;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;120;13201;62601;2021/001221;2021/001221;SERVICIOS RELACIONES INTERNACIONALES POLICÍA MUNICIPAL. EQUIPO INFORMÁTICO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;10000;10000;10000;0;0;0;0;0;0;
;;001;120;13201;62902;2025/000110;2025/000110;SERVICIOS POLICÍA MUNICIPAL. ADQUISICION DE SEMOVIENTES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;36000;58230;94230;85760;0;8470;0;0;0;0;
;;001;120;13201;62999;2024/000124;2024/000124;OTRO EQUIPAMIENTO DIVERSO PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;66954,63;66954,63;15800;0;51154,63;51154,63;51154,59;0;51154,59;
;;001;120;13201;62999;2024/001198;2024/001198;SERVICIOS DE POLICÍA MUNICIPAL. ADQUISICIÓN DE ARMAS Y SUS ACCESORIOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;444682;-444682;0;0;0;0;0;0;0;0;
;;001;120;13201;62999;2025/000109;2025/000109;ARMAS Y ARMEROS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;21000;-21000;0;0;0;0;0;0;0;0;
;;001;120;13201;62999;2025/000355;2025/000355;INSTRUMENTOS MUSICALES PARA LA BANDA DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;12000;5620;17620;191;0;17429;17429;0;0;0;
;;001;120;13201;62999;2025/001129;2025/001129;SERVICIOS DE LA POLICÍA MUNICIPAL. ADQUISICIÓN DE DRONES;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;13480;13480;0;0;13480;13480;13480;0;13480;
;;001;120;13201;62999;2025/001158;2025/001158;SERVICIOS DE POLICÍA MUNICIPAL. CHALECOS DE PROTECCIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;912802;912802;139585,68;327573,01;445643,31;445643,31;5640,72;0;5640,72;
;;001;120;13201;62999;2025/001292;2025/001292;COMISARÍA DE EDUCACIÓN VIAL DE LA POLICÍA MUNICIPAL DE MADRID. ADQUISICIÓN DE PARQUE MÓVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;18100;18100;127,87;0;17972,13;17972,13;17972,13;0;17972,13;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;120;13201;62999;2025/000028;2025/000028;SISTEMA CÁMARAS DE VIDEOVIGILANCIA (CCTV) POLICÍA MUNICIAL EN BARRIO DE PRADOLONGO;212;USERA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;903003;0;903003;0,39;339723,81;563278,8;563278,8;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;120;13201;62999;2025/000029;2025/000029;SISTEMA CÁMARAS DE VIDEOVIGILANCIA (CCTV) POLICÍA MUNICIAL EN C/ CULLERA;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;846115;0;846115;0,87;290429,33;555684,8;555684,8;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;120;13201;62999;2025/000030;2025/000030;SISTEMA CÁMARAS DE VIDEOVIGILANCIA (CCTV) POLICÍA MUNICIPAL EN EL PARQUE CALERO;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;278525;0;278525;0,46;93194,9;185329,64;185329,64;0;0;0;
;;001;120;13201;63302;2025/001121;2025/001121;EQUIPAMIENTO SECCIÓN CANINA DE LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;550;550;7;0;543;543;543;0;543;
;;001;120;13201;63302;2025/001294;2025/001294;ESCUADRÓN DE CABALLERÍA POLICÍA MUNICIPAL. MONTURAS PARA CABALLOS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;11330;11330;1988,8;0;9341,2;9341,2;0;0;0;
;;001;120;13201;63400;2025/001079;2025/001079;SERVICIOS DE POLICÍA MUNICIPAL. ADAPTACIÓN VEHÍCULOS PICK UP (MERCANCÍAS) ESCUADRÓN DE CABALLERÍA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;21840;21840;393,1;0;21446,9;21446,9;17925,8;0;17925,8;
;;001;120;13201;63901;2024/000449;2024/000449;UNIDADES Y DEPENDENCIAS DE LA POLICÍA MUNICIPAL. SEÑALIZACIÓN EXTERIOR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;735632;-713860,09;21771,91;21771,91;0;0;0;0;0;0;
;;001;120;13201;63901;2024/000449;2024/010449;DEPENDENCIAS POLICÍA MUNICIPAL, AVDA. PRINCIPAL, 6. SEÑALIZACIÓN EXTERIOR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;22055,25;22055,25;0;0;22055,25;22055,25;0;0;0;
;;001;120;13201;63901;2024/000449;2024/020449;COMISARÍA INTEGRAL DISTRITO CENTRO NORTE. SEÑALIZACIÓN EXTERIOR;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;18513,75;18513,75;0;0;18513,75;18513,75;0;0;0;
;;001;120;13201;63901;2024/000449;2024/030449;COMISARÍA INTEGRAL DISTRITO CENTRO SUR. SEÑALIZACIÓN EXTERIOR;201;CENTRO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;30783,09;30783,09;0;0;30783,09;30783,09;0;0;0;
;;001;120;13201;63901;2024/000449;2024/040449;COMISARÍA INTEGRAL DISTRITO ARGANZUELA. SEÑALIZACIÓN EXTERIOR;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;33565,69;33565,69;0;0;33565,69;33565,69;0;0;0;
;;001;120;13201;63901;2024/000449;2024/050449;COMISARÍA INTEGRAL DISTRITO CHAMBERÍ. SEÑALIZACIÓN EXTERIOR;207;CHAMBERI;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;6690,27;6690,27;0;0;6690,27;6690,27;0;0;0;
;;001;120;13201;63901;2024/000449;2024/060449;COMISARÍA INTEGRAL DISTRITO SALAMANCA. SEÑALIZACIÓN EXTERIOR;204;SALAMANCA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;12804,15;12804,15;0;0;12804,15;12804,15;0;0;0;
;;001;120;13201;63901;2024/000449;2024/070449;COMISARÍA INTEGRAL DISTRITO TETUÁN. SEÑALIZACIÓN EXTERIOR;206;TETUAN;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;31105,36;31105,36;0;0;31105,36;31105,36;0;0;0;
;;001;120;13201;63901;2024/000449;2024/080449;COMISARÍA INTEGRAL DISTRITO CARABANCHEL. SEÑALIZACIÓN EXTERIOR;211;CARABANCHEL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;28390,9;28390,9;0;0;28390,9;28390,9;0;0;0;
;;001;120;13201;63901;2024/000449;2024/090449;COMISARÍA INTEGRAL DISTRITO LATINA. SEÑALIZACIÓN EXTERIOR;210;LATINA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;32266,22;32266,22;0;0;32266,22;32266,22;0;0;0;
;;001;120;13201;63901;2024/000449;2024/100449;COMISARÍA INTEGRAL DISTRITO MONCLOA-ARAVACA. SEÑALIZACIÓN EXTERIOR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;18936,51;18936,51;0;0;18936,51;18936,51;0;0;0;
;;001;120;13201;63901;2024/000449;2024/110449;COMISARÍA INTEGRAL DISTRITO CIUDAD LINEAL. SEÑALIZACIÓN EXTERIOR;215;CIUDAD LINEAL;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;28390,9;28390,9;0;0;28390,9;28390,9;0;0;0;
;;001;120;13201;63901;2024/000449;2024/120449;COMISARÍA INTEGRAL DISTRITO BARAJAS. SEÑALIZACIÓN EXTERIOR;221;BARAJAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;33369,33;33369,33;0;0;33369,33;33369,33;0;0;0;
;;001;120;13201;63901;2024/000449;2024/130449;COMISARÍA INTEGRAL DISTRITO FUENCARRAL-EL PARDO. SEÑALIZACIÓN EXTERIOR;208;FUENCARRAL-EL PARDO;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;30325,68;30325,68;0;0;30325,68;30325,68;0;0;0;
;;001;120;13201;63901;2024/000449;2024/140449;COMISARÍA INTEGRAL DISTRITO MORATALAZ. SEÑALIZACIÓN EXTERIOR;214;MORATALAZ;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1226,7;1226,7;0;0;1226,7;1226,7;0;0;0;
;;001;120;13201;63901;2024/000449;2024/150449;COMISARÍA INTEGRAL DISTRITO PUENTE DE VALLECAS. SEÑALIZACIÓN EXTERIOR;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;28390,9;28390,9;0;0;28390,9;28390,9;0;0;0;
;;001;120;13201;63901;2024/000449;2024/160449;DEPENDENCIAS POLICÍA MUNICIPAL EN C/ PUERTO CARDOSO, 7. SEÑALIZACIÓN EXTERIOR;213;PUENTE DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2814,95;2814,95;0;0;2814,95;2814,95;0;0;0;
;;001;120;13201;63901;2024/000449;2024/170449;COMISARÍA INTEGRAL DISTRITO VILLA DE VALLECAS. SEÑALIZACIÓN EXTERIOR;218;VILLA DE VALLECAS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;28390,9;28390,9;0;0;28390,9;28390,9;0;0;0;
;;001;120;13201;63901;2024/000449;2024/180449;COMISARÍA INTEGRAL DISTRITO USERA. SEÑALIZACIÓN EXTERIOR;212;USERA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;33138,31;33138,31;0;0;33138,31;33138,31;0;0;0;
;;001;120;13201;63901;2024/000449;2024/190449;COMISARÍA GENERAL DE POLICÍA JUDICIAL. SEÑALIZACIÓN EXTERIOR;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;20544,39;20544,39;0;0;20544,39;20544,39;0;0;0;
;;001;120;13201;63901;2024/000449;2024/200449;COMISARÍA DE MEDIO AMBIENTE. SEÑALIZACIÓN EXTERIOR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1111,19;1111,19;0;0;1111,19;1111,19;0;0;0;
;;001;120;13201;63901;2024/000449;2024/210449;COMISARÍA CENTRAL DE SEGURIDAD OESTE. SEÑALIZACIÓN EXTERIOR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;6398,04;6398,04;0;0;6398,04;6398,04;0;0;0;
;;001;120;13201;63901;2024/000449;2024/220449;ESCUADRÓN DE CABALLERÍA DE LA POLICÍA MUNICIPAL. SEÑALIZACIÓN EXTERIOR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;31191,99;31191,99;0;0;31191,99;31191,99;0;0;0;
;;001;120;13201;63901;2024/000449;2024/230449;SECCIÓN CANINA DE LA POLICÍA MUNICIPAL. SEÑALIZACIÓN EXTERIOR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;2638,22;2638,22;0;0;2638,22;2638,22;0;0;0;
;;001;120;13201;63901;2024/000449;2024/240449;COMISARÍA EDUCACIÓN VIAL. SEÑALIZACIÓN EXTERIOR;214;MORATALAZ;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;32751,36;32751,36;0;0;32751,36;32751,36;0;0;0;
;;001;120;13201;63901;2024/000449;2024/250449;PARQUE EDUCACIÓN VIAL DISTRITO USERA. SEÑALIZACIÓN EXTERIOR;212;USERA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;44007,69;44007,69;0;0;44007,69;44007,69;0;0;0;
;;001;120;13201;63901;2024/000449;2024/260449;COMISARÍA SERVICIOS ESPECIALES. SEÑALIZACIÓN EXTERIOR;202;ARGANZUELA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;25021,51;25021,51;0;0;25021,51;25021,51;0;0;0;
;;001;120;13201;63901;2024/000449;2024/270449;SECCIÓN APOYO AÉREO DE LA POLICÍA MUNICIPAL. SEÑALIZACIÓN EXTERIOR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;1527,03;1527,03;0;0;1527,03;1527,03;0;0;0;
;;001;120;13201;63901;2024/000449;2024/280449;SECCIÓN BANDA DE MÚSICA DE LA POLICÍA MUNICIPAL. SEÑALIZACIÓN EXTERIOR;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;3759,81;3759,81;0;0;3759,81;3759,81;0;0;0;
;;001;120;13201;63901;2025/001251;2025/001251;SERVICIOS POLICÍA MUNICIPAL. SEÑALIZACIÓN VIAL PORTÁTIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;18000;18000;1779,95;0;16220,05;16220,05;16220,05;0;16220,05;
;;001;120;13201;64100;2024/001234;2024/001234;SERVICIOS POLICÍA MUNICIPAL. SISTEMAS DE INFORMACIÓN;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;427562;-169079,11;258482,89;0;0;258482,89;258482,89;73852,25;0;73852,25;
;;001;120;13201;64100;2025/000375;2025/000375;LICENCIAS INFORMÁTICAS VMWARE PARA LA POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;210000;-110000;100000;100000;0;0;0;0;0;0;
;;001;120;13201;64100;2025/001025;2025/001025;SERVICIOS POLICÍA MUNICIPAL. LICENCIAS Y OTRO EQUIPAMIENTO INFORMÁTICO;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0;529029,11;529029,11;15568,69;9665,51;503794,91;503794,91;30738,17;0;30738,17;
;;001;120;13510;62300;2023/000008;2023/000008;SAMUR-PROTECCIÓN CIVIL. APARATOS ELECTROMEDICINA,DISPOSITIVOS MÉDICOS Y OTRA MAQUINARIA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;581617;-23976,45;557640,55;959,27;0;556681,28;556681,28;556681,27;0;556681,27;
;;001;120;13510;62300;2024/000348;2024/000348;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;23976,45;23976,45;0;0;23976,45;23976,45;23976,45;0;23976,45;
;;001;120;13510;62300;2025/000351;2025/000351;SERVICIOS SAMUR-PROTECCIÓN CIVIL. APARATOS DE ELECTROMEDICINA;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;350000;0;350000;31,7;10499,05;339469,25;339469,25;339469,25;0;339469,25;
;;001;120;13510;62300;2025/001213;2025/001213;SERVICIOS SAMUR - PROTECCIÓN CIVIL. DESFIBRILADORES SEMIAUTOMÁTICOS POR MADRID;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;150000;150000;150000;0;0;0;0;0;0;
;;001;120;13510;62301;2025/001199;2025/001199;BASE 0 SAMUR-PROTECCIÓN CIVIL. INSTALACIÓN DE TERMINAL DE CONTROL REMOTO;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;3500;3500;596;0;2904;2904;2904;0;2904;
;;001;120;13510;62302;2024/000348;2024/000348;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;57686,07;57686,07;0,95;0;57685,12;57685,12;33892,95;0;33892,95;
;;001;120;13510;62302;2024/000351;2024/000351;SERVICIOS SAMUR-PROTECCIÓN CIVIL. MATERIAL PARA COOPERACIÓN INTERNACIONAL;999;NO DISTRITALIZABLE;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;216784;-25875,4;190908,6;0;0;190908,6;190908,6;190908,6;0;190908,6;
;;001;120;13510;62302;2024/000353;2024/000353;MATERIAL INMOVILIZACIÓN PARA LOS SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;149968;94147,33;244115,33;0;0;244115,33;244115,33;242477,81;0;242477,81;
;;001;120;13510;62302;2025/001503;2025/001503;SERVICIOS SAMUR-PROTECCIÓN CIVIL. MATERIAL DE FORMACIÓN EN REANIMACIÓN CARDIOPULMONAR;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;10334,82;10334,82;10334,82;0;0;0;0;0;0;
;;001;120;13510;62400;2025/001307;2025/001307;SERVICIOS SAMUR-PROTECCIÓN CIVIL. ADQUISICIÓN DE BICICLETAS ELÉCTRICAS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;02;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;17000;17000;539,58;0;16460,42;16460,42;0;0;0;
